id,word_id,example,translate
1134,1134,La paella es un plato típico de España.,Паэлья — традиционное блюдо Испании.
1135,1135,El gazpacho es una sopa fría deliciosa.,Гаспачо — это вкусный холодный суп.
1136,1136,Me encanta comer tapas con amigos.,Мне нравится есть тапас с друзьями.
1137,1137,Los churros son un dulce muy popular.,Чуррос — очень популярное сладкое.
1138,1138,El flan es un postre muy rico.,Флан — это очень вкусный десерт.
1139,1139,Las aceitunas son un buen aperitivo.,Оливки — хорошая закуска.
1140,1140,Los garbanzos son saludables y nutritivos.,Нут полезен и питателен.
1141,1141,Me gusta comer lentejas en el almuerzo.,Мне нравится есть чечевицу на обед.
1142,1142,El atún es muy sabroso en ensaladas.,Тунец очень вкусный в салатах.
1143,1143,Ella lleva pendientes de oro hoy.,Сегодня она носит золотые серьги.
1144,1144,Compré un collar nuevo para mi hermana.,Я купил новое ожерелье для своей сестры.
1145,1145,Él le dio un anillo de compromiso.,Он подарил ей обручальное кольцо.
1146,1146,La pulsera que tengo es de plata.,"Браслет, который у меня есть, серебряный."
1147,1147,Ella tiene un moño muy bonito hoy.,У нее сегодня очень красивый пучок.
1148,1148,Me hice una trenza para la fiesta.,Я заплела косу для вечеринки.
1149,1149,El maquillaje de ella es muy natural.,Ее макияж очень естественный.
1150,1150,Me gusta el perfume de flores.,Мне нравится цветочный духи.
1151,1151,Mis cejas son muy gruesas.,Мои брови очень густые.
1152,1152,Ella tiene pestañas largas y bonitas.,У нее длинные и красивые ресницы.
1153,1153,Me duele la mejilla por la caída.,У меня болит щека из-за падения.
1154,1154,Su mentón es muy bien definido.,У него хорошо очерченный подбородок.
1155,1155,Tengo arrugas en la frente.,У меня морщины на лбу.
1156,1156,Ella tiene labios rojos y bonitos.,У нее красные и красивые губы.
1157,1157,Tengo pecas en la cara en verano.,У меня веснушки на лице летом.
1158,1158,Las arrugas aparecen con la edad.,Морщины появляются с возрастом.
1159,1159,El castillo está en la cima de la colina.,Замок находится на вершине холма.
1160,1160,La catedral es muy grande y hermosa.,Собор очень большой и красивый.
1161,1161,La isla es muy bonita en verano.,Остров очень красив летом.
1162,1162,El lago tiene agua clara y fría.,Озеро имеет чистую и холодную воду.
1163,1163,El bosque está lleno de árboles altos.,Лес полон высоких деревьев.
1164,1164,Voy a contestar la pregunta ahora.,Я собираюсь ответить на вопрос сейчас.
1165,1165,Ella va a presentar su proyecto mañana.,Она собирается представить свой проект завтра.
1166,1166,Nos gusta saludarnos en la mañana.,Нам нравится здороваться утром.
1167,1167,Es difícil despedirse de los amigos.,Трудно прощаться с друзьями.
1168,1168,Me gusta caminar por el parque.,Мне нравится идти пешком по парку.
1169,1169,Voy a coger el autobús a las ocho.,Я собираюсь сесть на автобус в восемь.
1170,1170,Debemos bajar por las escaleras ahora.,Нам нужно спуститься по лестнице сейчас.
1171,1171,Quiero subir a la montaña este verano.,Я хочу подняться на гору этим летом.
1172,1172,Es seguro cruzar la calle aquí.,Здесь безопасно переходить улицу.
1173,1173,Debemos parar en la próxima estación.,Нам нужно остановиться на следующей станции.
1174,1174,Voy a invitar a mis amigos a la fiesta.,Я собираюсь пригласить своих друзей на вечеринку.
1175,1175,Es bueno compartir tus juguetes con otros.,Хорошо делиться своими игрушками с другими.
1176,1176,Me siento frustrado por no entender.,"Я чувствую себя расстроенным, потому что не понимаю."
1177,1177,Estoy motivado para aprender español.,Я мотивирован учить испанский.
1178,1178,Él está confundido con las instrucciones.,Он сбит с толку инструкциями.
1179,1179,Estoy orgulloso de mis logros.,Я горжусь своими достижениями.
1180,1180,Me siento avergonzado por lo que dije.,"Мне стыдно за то, что я сказал."
1181,1181,Él es muy celoso con sus amigos.,Он очень ревнивый по отношению к своим друзьям.
1182,1182,La guerra terminó hace muchos años.,Война закончилась много лет назад.
1183,1183,Queremos vivir en paz y armonía.,Мы хотим жить в мире и гармонии.
1184,1184,El descubrimiento fue sorprendente para todos.,Открытие было неожиданным для всех.
1185,1185,Su invento cambió la forma de trabajar.,Его изобретение изменило способ работы.
1186,1186,La independencia es importante para el país.,Независимость важна для страны.
1187,1187,La revolución trajo muchos cambios sociales.,Революция принесла много социальных изменений.
1188,1188,Vivo en un ático con buena vista.,Я живу в мансарде с хорошим видом.
1189,1189,El dúplex tiene dos plantas y es cómodo.,Двухуровневая квартира имеет два этажа и удобна.
1190,1190,El adosado es perfecto para una familia.,Таунхаус идеально подходит для семьи.
1191,1191,El chalet tiene un jardín grande y bonito.,Коттедж имеет большой и красивый сад.
1192,1192,El estudio es pequeño pero muy acogedor.,"Студия маленькая, но очень уютная."
1193,1193,Guardamos cosas viejas en el trastero.,Мы храним старые вещи в кладовке.
1194,1194,El caldo de pollo está muy sabroso.,Куриный бульон очень вкусный.
1195,1195,Me gusta la salsa de tomate en la pasta.,Мне нравится томатный соус с пастой.
1196,1196,El pescado rebozado es mi favorito.,Рыба в кляре - моя любимая.
1197,1197,Las verduras al horno son saludables.,Запечённые овощи полезны.
1198,1198,Me encanta el pollo a la plancha.,Мне нравится курица на гриле.
1199,1199,El pescado crudo es un plato típico.,Сырой рыбы - это традиционное блюдо.
1200,1200,La tensión en la reunión era palpable.,Давление на встрече было ощутимым.
1201,1201,El mareo me hace sentir muy mal.,Головокружение заставляет меня чувствовать себя очень плохо.
1202,1202,Ella tiene náuseas después de comer.,У неё тошнота после еды.
1203,1203,Me hice un esguince en el tobillo ayer.,Я получил растяжение лодыжки вчера.
1204,1204,La fractura de su brazo necesita tratamiento.,Перелом её руки нуждается в лечении.
1205,1205,Nos quedamos en un albergue en la ciudad.,Мы остановились в хостеле в городе.
1206,1206,Vamos de camping este fin de semana.,Мы едем в кемпинг в эти выходные.
1207,1207,La pensión incluye desayuno y cena.,Пансион включает завтрак и ужин.
1208,1208,"Quiero reservar una habitación individual, por favor.","Я хочу забронировать одноместный номер, пожалуйста."
1209,1209,La habitación tiene una hermosa vista al mar.,У номера прекрасный вид на море.
1210,1210,Me gusta abrazar a mis amigos.,Мне нравится обнимать своих друзей.
1211,1211,Voy a besar a mi madre en la frente.,Я собираюсь поцеловать маму в лоб.
1212,1212,Siempre trato de sonreír a los demás.,Я всегда стараюсь улыбаться другим.
1213,1213,No es bueno gritar en la biblioteca.,Не хорошо кричать в библиотеке.
1214,1214,Ella suele suspirar cuando está cansada.,"Она обычно вздыхает, когда устала."
1215,1215,Los niños juegan con la videoconsola en casa.,Дети играют с игровой приставкой дома.
1216,1216,Encontré una casete vieja en el armario.,Я нашёл старую кассету в шкафу.
1217,1217,Escucho música en mi walkman mientras camino.,"Я слушаю музыку на своём плейере, пока иду."
1218,1218,Voy a escribir una carta a mi abuela.,Я собираюсь написать письмо бабушке.
1219,1219,La cabina telefónica está al final de la calle.,Телефонная будка находится в конце улицы.
1220,1220,Tengo un disco de vinilo de mi banda favorita.,У меня есть виниловая пластинка моей любимой группы.
1221,1221,"A veces, tropezamos con las piedras en el camino.",Иногда мы спотыкаемся о камни на дороге.
1222,1222,Es fácil caerse si no miras donde vas.,"Легко упасть, если не смотришь, куда идешь."
1223,1223,"Al final, se descubrió como una gran artista.","В конце концов, она обнаружила себя как великого художника."
1224,1224,Necesito actualizar mi currículum vitae para el trabajo.,Мне нужно обновить резюме для работы.
1225,1225,La carta de presentación es importante para conseguir entrevistas.,Сопроводительное письмо важно для получения интервью.
1226,1226,Trabajo a jornada completa en una oficina.,Я работаю полный день в офисе.
1227,1227,Ella prefiere un trabajo de media jornada.,Она предпочитает работу на полставки.
1228,1228,A veces hago horas extra para ganar más dinero.,"Иногда я работаю сверхурочно, чтобы заработать больше денег."
1229,1229,Ella está de baja por maternidad desde hace tres meses.,Она в декрете уже три месяца.
1230,1230,La jubilación llega después de muchos años de trabajo.,Пенсия приходит после многих лет работы.
1231,1231,Es importante tener un ahorro para emergencias.,Важно иметь накопления на случай чрезвычайных ситуаций.
1232,1232,La inversión en educación es muy valiosa.,Инвестиции в образование очень ценны.
1233,1233,El emprendimiento puede ser arriesgado pero gratificante.,"Предпринимательство может быть рискованным, но вознаграждающим."
1234,1234,No debes exagerar los problemas que tienes.,"Не стоит преувеличивать проблемы, которые у тебя есть."
1235,1235,Voy a calentar la comida en el microondas.,Я собираюсь разогреть еду в микроволновке.
1236,1236,Es bueno estirar antes de hacer ejercicio.,"Хорошо растягиваться перед тем, как заниматься спортом."
1237,1237,Es importante hidratarse durante el verano.,Важно пить воду летом.
1238,1238,Debes calmarse antes de tomar una decisión.,"Ты должен успокоиться перед тем, как принять решение."
1239,1239,Es bueno respirar profundamente para relajarse.,"Полезно дышать глубоко, чтобы расслабиться."
1240,1240,La ilusión de un nuevo comienzo es emocionante.,Радость ожидания нового начала волнует.
1241,1241,La decepción fue grande cuando no vino.,"Разочарование было большим, когда он не пришёл."
1242,1242,Siento orgullo por mis logros en la vida.,Я горжусь своими достижениями в жизни.
1243,1243,Me dio vergüenza hablar en público.,Мне стало стыдно говорить на публике.
1244,1244,La envidia no es buena para la amistad.,Зависть не приносит пользы дружбе.
1245,1245,El asa de la taza está rota.,Ручка чашки сломана.
1246,1246,No encuentro la tapa de la olla.,Я не могу найти крышку кастрюли.
1247,1247,La rueda del coche está pinchada.,Колесо машины проколото.
1248,1248,La pantalla del ordenador está apagada.,Экран компьютера выключен.
1249,1249,Presiona el botón para encender la luz.,"Нажми кнопку, чтобы включить свет."
1250,1250,El cable de carga está dañado.,Кабель зарядки повреждён.
1251,1251,Necesito una pila nueva para el control remoto.,Мне нужна новая батарейка для пульта.
1252,1252,El enchufe está detrás del sofá.,Розетка находится за диваном.
1253,1253,La huelga duró más de una semana.,Забастовка длилась больше недели.
1254,1254,El manifestante pidió cambios en la ley.,Демонстрант потребовал изменений в законе.
1255,1255,La urna fue colocada en el centro de la sala.,Урна была установлена в центре зала.
1256,1256,Él es un chico introvertido y reservado.,Он интровертированный и сдержанный парень.
1257,1257,Él es muy empático con sus amigos.,Он очень эмпатичный по отношению к своим друзьям.
1258,1258,Su comportamiento narcisista molesta a los demás.,Его нарциссическое поведение раздражает других.
1259,1259,Necesitamos un informe resolutivo.,Нам нужен итоговый отчёт.
1260,1260,Soy indeciso cuando tengo que tomar decisiones.,"Я нерешительный, когда мне нужно принимать решения."
1261,1261,El plástico de un solo uso contamina el medio ambiente.,Одноразовый пластик загрязняет окружающую среду.
1262,1262,Debemos separar la basura en el contenedor adecuado.,Мы должны разделять мусор в подходящий контейнер.
1263,1263,El punto limpio acepta residuos especiales para reciclar.,Пункт вторсырья принимает специальные отходы для переработки.
1264,1264,Es importante reducir nuestra huella ecológica cada año.,Важно сокращать наш экологический след каждый год.
1265,1265,"En primer lugar, necesitamos más conciencia ambiental.","Во-первых, нам нужно больше экологического сознания."
1266,1266,"En segundo lugar, debemos fomentar el reciclaje.","Во-вторых, мы должны поощрять переработку."
1267,1267,"Por último, todos podemos hacer un cambio positivo.","Наконец, мы все можем внести положительные изменения."
1268,1268,"Dicho esto, es hora de actuar por el planeta.","Сказав это, пора действовать ради планеты."
1269,1269,"Ahora bien, debemos encontrar soluciones sostenibles.",Однако мы должны найти устойчивые решения.
1270,1270,"En definitiva, la educación es clave para el cambio.",В итоге образование является ключом к изменениям.
1271,1271,Debemos asegurar que todos participen en la limpieza.,"Мы должны заверить, что все участвуют в уборке."
1272,1272,No se puede negar que el cambio climático es real.,"Нельзя отрицать, что изменение климата реально."
1273,1273,Es difícil admitir que necesitamos cambiar nuestros hábitos.,"Трудно признать, что нам нужно изменить наши привычки."
1274,1274,El jefe suele ordenar tareas a sus empleados.,Начальник обычно приказывает задачи своим сотрудникам.
1275,1275,El acento regional de esta zona es muy distintivo.,Региональный акцент этой зоны очень выразителен.
1276,1276,La costumbre local incluye celebrar fiestas en la plaza.,Местный обычай включает празднование фестивалей на площади.
1277,1277,La fiesta nacional se celebra con desfiles y fuegos artificiales.,Национальный праздник отмечается парадами и фейерверками.
1278,1278,El himno nacional suena antes de cada evento deportivo.,Гимн страны звучит перед каждым спортивным событием.
1279,1279,El titular clickbait atrajo la atención de muchos lectores.,Кликбейт-заголовок привлек внимание многих читателей.
1280,1280,El periodismo de investigación es fundamental para la verdad.,Расследовательская журналистика важна для правды.
1281,1281,La libertad de prensa es fundamental en una democracia.,Свобода прессы является основополагающей в демократии.
1282,1282,La censura limita la expresión de ideas en la sociedad.,Цензура ограничивает выражение идей в обществе.
1283,1283,La obsolescencia programada afecta la durabilidad de los productos.,Запланированное устаревание влияет на долговечность продуктов.
1284,1284,El consumo responsable ayuda a proteger el medio ambiente.,Ответственное потребление помогает защищать окружающую среду.
1285,1285,El comercio justo promueve mejores condiciones laborales para todos.,Справедливая торговля способствует улучшению условий труда для всех.
1286,1286,La economía colaborativa fomenta el uso compartido de recursos.,Шеринг-экономика содействует совместному использованию ресурсов.
1287,1287,Las emisiones de gases contaminantes afectan la salud pública.,Выбросы загрязняющих газов влияют на общественное здоровье.
1288,1288,El deshielo de los glaciares es un problema ambiental grave.,Таяние льдов является серьезной экологической проблемой.
1289,1289,La escasez de agua es un desafío en muchas regiones del mundo.,Нехватка воды является проблемой во многих регионах мира.
1290,1290,La gestión de residuos nucleares es crucial para la seguridad.,Управление ядерными отходами имеет решающее значение для безопасности.
1291,1291,El vehículo eléctrico reduce la contaminación en las ciudades.,Электромобиль снижает загрязнение в городах.
1292,1292,El turismo de masas puede dañar los destinos turísticos locales.,Массовый туризм может навредить местным туристическим направлениям.
1293,1293,"La gentrificación transforma barrios, pero desplaza a sus habitantes.","Джентрификация трансформирует районы, но вытесняет их жителей."
1294,1294,El alquiler vacacional ha crecido en popularidad en los últimos años.,Посуточная аренда возросла в популярности за последние годы.
1295,1295,La tasa turística se utiliza para mejorar la infraestructura local.,Туристический сбор используется для улучшения местной инфраструктуры.
1296,1296,El juego limpio es esencial en todas las competiciones deportivas.,Честная игра является важной в любых спортивных соревнованиях.
1297,1297,La apuesta en el deporte puede ser arriesgada y emocionante.,Ставка на спорт может быть рискованной и захватывающей.
1298,1298,La violencia en el deporte debe ser condenada por todos.,Насилие в спорте должно осуждаться всеми.
1299,1299,El deporte adaptado permite a todos participar en actividades físicas.,Адаптивный спорт позволяет всем участвовать в физических активностях.
1300,1300,Respetar el espacio personal de los demás es muy importante.,Уважение личного пространства других очень важно.
1301,1301,La dependencia emocional puede afectar las relaciones personales.,Эмоциональная зависимость может повлиять на личные отношения.
1302,1302,Es importante establecer un límite en las discusiones.,Важно установить границу в обсуждениях.
1303,1303,La educación pública debe ser accesible para todos.,Государственное образование должно быть доступно для всех.
1304,1304,Ella decidió estudiar en una universidad privada por su prestigio.,Она решила учиться в частном вузе из-за его престижа.
1305,1305,Mis notas en el examen mejoraron este semestre.,Мои оценки на экзамене улучшились в этом семестре.
1306,1306,La selectividad es un proceso estresante para los estudiantes.,Вступительные экзамены — это стрессовый процесс для студентов.
1307,1307,La platea estaba llena para la función de esta noche.,Партер был полон на сегодняшнем представлении.
1308,1308,Nos sentamos en el palco para disfrutar del espectáculo.,"Мы сели в ложе, чтобы насладиться спектаклем."
1309,1309,El telón se levantó y comenzó la obra de teatro.,"Занавес поднялся, и началась пьеса."
1310,1310,Los técnicos trabajan en la tramoya antes del show.,Техники работают за кулисами перед шоу.
1311,1311,La entrada agotada sorprendió a todos los fanáticos.,Аншлаг удивил всех фанатов.
1312,1312,La tercera vía puede ofrecer soluciones innovadoras.,Третья сторона может предложить инновационные решения.
1313,1313,Firmamos un acuerdo para colaborar en el proyecto.,Мы подписали соглашение о сотрудничестве в проекте.
1314,1314,El impasse en las negociaciones requiere una nueva estrategia.,Тупик в переговорах требует новой стратегии.
1315,1315,Actuamos siempre de buena fe en nuestros negocios.,Мы всегда действуем добросовестно в нашем бизнесе.
1316,1316,El lead del artículo capta la atención del lector.,Вводка статьи привлекает внимание читателя.
1317,1317,La entradilla debe resumir el contenido principal.,Вводка должна подводить итог основному содержанию.
1318,1318,El cierre del libro fue inesperado y conmovedor.,Концовка книги была неожиданной и трогательной.
1319,1319,El periodista citó una fuente anónima en su reportaje.,Журналист сослался на анонимный источник в своем репортаже.
1320,1320,Ella se fue como si nada hubiera pasado.,"Она ушла, как ни в чём не бывало."
1321,1321,Ni que decir tiene que todos estamos de acuerdo.,"Само собой, что мы все согласны."
1322,1322,"No salí, puesto que estaba lloviendo mucho.","Я не вышел, поскольку шёл сильный дождь."
1323,1323,Te ayudaré a condición de que llegues a tiempo.,"Я помогу тебе при условии, что ты придёшь вовремя."
1324,1324,Ella habla portugués y español con fluidez.,Она свободно говорит на португальском и испанском.
1325,1325,El árabe es un idioma muy interesante.,Арабский язык очень интересный.
1326,1326,Mi amigo estudia turco en la universidad.,Мой друг изучает турецкий в университете.
1327,1327,"El griego es difícil, pero fascinante.","Греческий язык трудный, но увлекательный."
1328,1328,El polaco tiene una gramática compleja.,Польский язык имеет сложную грамматику.
1329,1329,El sueco es hablado en Suecia y Finlandia.,На шведском говорят в Швеции и Финляндии.
1330,1330,Llegué temprano a la reunión de trabajo.,Я пришёл рано на рабочую встречу.
1331,1331,Salí tarde y perdí el autobús.,Я вышел поздно и пропустил автобус.
1332,1332,"Después de la cena, vimos una película.",После ужина мы посмотрели фильм.
1333,1333,Vivo en un barrio céntrico de la ciudad.,Я живу в центральном районе города.
1334,1334,Buscamos un apartamento en una zona residencial.,Мы ищем квартиру в жилом районе.
1335,1335,La zona industrial está lejos del centro.,Промышленная зона находится далеко от центра.
1336,1336,Este lugar es muy turístico en verano.,Это место очень туристическое летом.
1337,1337,El ambiente universitario es muy dinámico.,Университетская атмосфера очень динамичная.
1338,1338,La policía puede multar a los conductores imprudentes.,Полиция может штрафовать неосторожных водителей.
1339,1339,Es importante denunciar cualquier acto de corrupción.,Важно заявлять о любых актах коррупции.
1340,1340,Debemos cumplir con las reglas de seguridad.,Мы должны соблюдать правила безопасности.
1341,1341,No quiero infringir las reglas del juego.,Я не хочу нарушать правила игры.
1342,1342,Es importante regular el uso del agua.,Важно регулировать использование воды.
1343,1343,El tiempo hoy es muy bonito.,Сегодня погода очень хорошая.
1344,1344,Esta es la primera vez que visito España.,Это мой первый раз в Испании.
1345,1345,Cada parte del libro es interesante.,Каждая часть книги интересна.
1346,1346,La vida es un viaje lleno de sorpresas.,"Жизнь — это путешествие, полное сюрпризов."
1347,1347,Este es un momento especial para nosotros.,Это особенный момент для нас.
1348,1348,Esa cosa no es mía.,Та вещь не моя.
1349,1349,Este lugar es muy tranquilo.,Это место очень спокойное.
1350,1350,El hombre lleva un sombrero negro.,Мужчина носит черную шляпу.
1351,1351,El niño juega en el parque.,Ребёнок играет в парке.
1352,1352,La niña canta una canción hermosa.,Девочка поёт красивую песню.
1353,1353,La gente en la fiesta está muy feliz.,Люди на вечеринке очень счастливы.
1354,1354,Tengo un problema con mi computadora.,У меня проблема с компьютером.
1355,1355,"En este caso, necesitamos más información.",В этом случае нам нужна дополнительная информация.
1356,1356,El punto de encuentro es en la plaza.,Место встречи — на площади.
1357,1357,El grupo de amigos se reúne todos los viernes.,Группа друзей собирается каждую пятницу.
1358,1358,Puedo ayudarte con tus tareas.,Я могу помочь тебе с твоими заданиями.
1359,1359,Quiero saber más sobre la cultura española.,Я хочу узнать больше о испанской культуре.
1360,1360,Voy a poner el libro en la mesa.,Я положу книгу на стол.
1361,1361,Voy a dar un regalo a mi amigo.,Я собираюсь подарить подарок своему другу.
1362,1362,Ella quiere decir algo importante hoy.,Она хочет сказать что-то важное сегодня.
1363,1363,Voy a venir a la fiesta mañana.,Я приду на вечеринку завтра.
1364,1364,Puedes traer tu libro a la clase.,Ты можешь принести свою книгу на урок.
1365,1365,Vamos a quedar en el parque a las cinco.,Мы договоримся встретиться в парке в пять.
1366,1366,Creo que mañana lloverá.,"Я верю, что завтра будет дождь."
1367,1367,Siento mucho frío en esta habitación.,Мне очень холодно в этой комнате.
1368,1368,Voy a dejar mis cosas en la mesa.,Я оставлю свои вещи на столе.
1369,1369,Ella quiere tomar un café después de la clase.,Она хочет выпить кофе после урока.
1370,1370,Voy a usar mi chaqueta nueva hoy.,Я собираюсь надеть свою новую куртку сегодня.
1371,1371,"Tienes razón, eso es muy importante.","Ты прав, это очень важно."
1372,1372,No tiene sentido discutir sobre eso.,Нет смысла спорить об этом.
1373,1373,Hay muchas maneras de resolver este problema.,Есть много способов решить эту проблему.
1374,1374,El nivel de español de Juan es muy alto.,Уровень испанского Хуана очень высокий.
1375,1375,El cambio es necesario para mejorar.,Изменение необходимо для улучшения.
1376,1376,El desarrollo de la ciudad es muy rápido.,Развитие города идет очень быстро.
1377,1377,El resultado del examen fue sorprendente.,Результат экзамена был удивительным.
1378,1378,El efecto de la música es relajante.,Эффект музыки расслабляющий.
1379,1379,La causa del problema es muy clara.,Причина проблемы очень ясна.
1380,1380,El fin de la historia es emocionante.,Конец истории захватывающий.
1381,1381,El medio ambiente es muy importante para todos.,Среда обитания очень важна для всех.
1382,1382,El sistema educativo necesita muchas mejoras.,Система образования нуждается в многих улучшениях.
1383,1383,El proceso de aprendizaje lleva tiempo y esfuerzo.,Процесс обучения требует времени и усилий.
1384,1384,Hay un tipo de comida que me gusta mucho.,"Есть тип еды, который мне очень нравится."
1385,1385,El servicio al cliente es fundamental en esta empresa.,Обслуживание клиентов является основным в этой компании.
1386,1386,La actividad física es buena para la salud.,Физическая активность полезна для здоровья.
1387,1387,La situación económica está mejorando lentamente.,Экономическая ситуация медленно улучшается.
1388,1388,Voy a ofrecer ayuda a mis amigos.,Я собираюсь предложить помощь своим друзьям.
1389,1389,Es importante aceptar las críticas constructivas.,Важно принимать конструктивную критику.
1390,1390,Decidí rechazar la oferta de trabajo.,Я решил отклонить предложение о работе.
1391,1391,Puedo elegir entre muchas opciones diferentes.,Я могу выбрать из множества различных вариантов.
1392,1392,Quiero aumentar mis conocimientos sobre este tema.,Я хочу увеличить свои знания по этой теме.
1393,1393,Es necesario reducir el consumo de energía.,Необходимо сократить потребление энергии.
1394,1394,Debemos mantener la calma en situaciones difíciles.,Мы должны поддерживать спокойствие в трудных ситуациях.
1395,1395,El profesor exige que estudiemos para el examen.,"Учитель требует, чтобы мы учились к экзамену."
1396,1396,Voy a proponer una nueva idea en la reunión.,Я собираюсь предложить новую идею на встрече.
1397,1397,Necesitamos resolver este problema pronto.,Нам нужно решить эту проблему скоро.
1398,1398,Existen muchas formas de aprender un idioma.,Существует много способов изучать язык.
1399,1399,El éxito depende de nuestro esfuerzo y dedicación.,Успех зависит от наших усилий и преданности.
1400,1400,La cultura de este país es muy rica y diversa.,Культура этой страны очень богата и разнообразна.
1401,1401,La economía de este país está mejorando.,Экономика этой страны улучшается.
1402,1402,Mi hermano trabaja en una empresa grande.,Мой брат работает в большой компании.
1403,1403,Este producto es muy popular entre los jóvenes.,Этот продукт очень популярен среди молодежи.
1404,1404,La calidad de este servicio es excelente.,Качество этой услуги отличное.
1405,1405,La cantidad de comida es suficiente para todos.,Количество еды достаточно для всех.
1406,1406,El precio de la gasolina ha subido mucho.,Цена на бензин сильно поднялась.
1407,1407,El cliente siempre tiene la razón en el negocio.,Клиент всегда прав в бизнесе.
1408,1408,El agua es un recurso muy valioso.,Вода — это очень ценный ресурс.
1409,1409,Una ventaja de este producto es su durabilidad.,Преимущество этого продукта — его долговечность.
1410,1410,La desventaja de trabajar mucho es el estrés.,Недостаток много работать — это стресс.
1411,1411,Invertir en acciones siempre conlleva un riesgo.,Инвестирование в акции всегда связано с риском.
1412,1412,El beneficio de la empresa ha aumentado este año.,Прибыль компании увеличилась в этом году.
1413,1413,La pérdida de dinero fue inesperada para todos.,Потеря денег была неожиданной для всех.
1414,1414,El salario mínimo en este país es bajo.,Минимальная зарплата в этой стране низкая.
1415,1415,La pobreza afecta a muchas familias en el mundo.,Бедность затрагивает многие семьи в мире.
1416,1416,La riqueza de una nación se mide por su economía.,Богатство нации измеряется по её экономике.
1417,1417,Es importante analizar los datos antes de decidir.,"Важно анализировать данные перед тем, как принимать решение."
1418,1418,Quiero demostrar que mi idea es viable.,"Я хочу доказать, что моя идея жизнеспособна."
1419,1419,Voy a indicar el camino a seguir.,"Я укажу путь, который нужно следовать."
1420,1420,Voy a señalar los errores en el informe.,Я отмечу ошибки в отчете.
1421,1421,Es importante destacar los logros del equipo.,Важно выделить достижения команды.
1422,1422,Supongo que llegarás a tiempo a la reunión.,"Я предполагаю, что ты придешь вовремя на встречу."
1423,1423,Este gesto significa mucho para mí.,Этот жест много значит для меня.
1424,1424,Debemos considerar todas las opciones disponibles.,Мы должны рассмотреть все доступные варианты.
1425,1425,Es importante reconocer los errores para mejorar.,"Важно признавать ошибки, чтобы улучшиться."
1426,1426,Voy a comentar sobre el nuevo proyecto mañana.,Я собираюсь прокомментировать новый проект завтра.
1427,1427,Es importante mantener una buena comunicación.,Важно поддерживать хорошую коммуникацию.
1428,1428,Es necesario estudiar para aprobar el examen.,"Необходимо учиться, чтобы сдать экзамен."
1429,1429,El mensaje es claro y fácil de entender.,Сообщение ясное и легко понимаемое.
1430,1430,El pasillo está muy oscuro por la noche.,Коридор очень темный ночью.
1431,1431,El problema principal es la falta de recursos.,Главная проблема - это нехватка ресурсов.
1432,1432,Es básico conocer las reglas del juego.,Базово знать правила игры.
1433,1433,"En general, la reunión fue muy productiva.","В общем, встреча была очень продуктивной."
1434,1434,Tengo una opinión particular sobre este tema.,У меня есть частное мнение по этому вопросу.
1435,1435,Hoy es un día especial para todos nosotros.,Сегодня особенный день для всех нас.
1436,1436,Es normal sentirse un poco nervioso antes de hablar.,Это нормально немного нервничать перед выступлением.
1437,1437,Es raro ver a Juan en esta parte de la ciudad.,Редко видеть Хуана в этой части города.
1438,1438,Es común que llueva en esta época del año.,Обычно в это время года идет дождь.
1439,1439,Cada uno debe cuidar su propio bienestar.,Каждый должен заботиться о своем собственном благополучии.
1440,1440,No debes interferir en asuntos ajenos.,Не следует вмешиваться в чужие дела.
1441,1441,El tema actual es muy interesante.,Текущая тема очень интересная.
1442,1442,Visité un museo con arte antiguo.,Я посетил музей с древним искусством.
1443,1443,Su estilo de vida es bastante moderno.,Его образ жизни довольно современный.
1444,1444,Este libro está completo y listo para leer.,Эта книга полная и готова к чтению.
1445,1445,El salón está vacío sin muebles.,Гостиная пуста без мебели.
1446,1446,El vaso está lleno de agua.,Стакан полон воды.
1447,1447,Hoy tengo el día libre para descansar.,Сегодня у меня свободный день для отдыха.
1448,1448,El impacto del cambio climático es preocupante.,Воздействие изменения климата вызывает беспокойство.
1449,1449,El alcance del proyecto es muy amplio.,Охват проекта очень широкий.
1450,1450,El criterio para seleccionar candidatos es estricto.,Критерий для отбора кандидатов строгий.
1451,1451,Su planteamiento del problema es muy claro.,Его постановка проблемы очень ясная.
1452,1452,El balance de la empresa es positivo este año.,Баланс компании положительный в этом году.
1453,1453,Hay una tendencia creciente en el uso de tecnología.,Существует растущая тенденция в использовании технологий.
1454,1454,El fenómeno de la migración es complejo.,Явление миграции является сложным.
1455,1455,Es importante entender el contexto cultural.,Важно понимать культурный контекст.
1456,1456,Su perspectiva sobre el tema es interesante.,Его перспектива по этой теме интересна.
1457,1457,El reto de aprender un idioma es emocionante.,Вызов изучения языка захватывающий.
1458,1458,La amenaza del cambio climático es real.,Угроза изменения климата реальна.
1459,1459,Necesitamos una estrategia clara para avanzar.,Нам нужна четкая стратегия для продвижения.
1460,1460,La medida fue aprobada por el consejo.,Мера была одобрена советом.
1461,1461,La política pública debe ser inclusiva y justa.,Госполитика должна быть инклюзивной и справедливой.
1462,1462,La transparencia en el gobierno es fundamental para la confianza.,Прозрачность в правительстве имеет основополагающее значение для доверия.
1463,1463,La rendición de cuentas es clave en la gestión pública.,Подотчётность является ключевым моментом в управлении государственными делами.
1464,1464,La participación ciudadana mejora la calidad de las decisiones.,Участие граждан улучшает качество принимаемых решений.
